psp,txn_id,order_id,operation_type,engine_status,engine_at,provider_ref,provider_type,provider_status,provider_at,currency,engine_amount,provider_amount,engine_in_period,provider_in_period,engine_usd,provider_usd,cause,diff_usd,cause_bucket
paypal_eu,TXN-102490,ORD-502490,SALE,settled,2026-06-30 17:03:25,Z3GUW24NW1109TL0N,Website Payment,Completed,2026-06-30 17:03:25,EUR,24.99,24.99,true,true,27.03,27.03,matched,0.00,matched
paypal_eu,TXN-102949,ORD-502949,SALE,settled,2026-06-30 15:36:48,5LETSUFDGGK6RBYD6,Website Payment,Completed,2026-06-30 15:36:48,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-103222,ORD-503222,SALE,settled,2026-06-30 15:23:22,JVYB681VH151S9ZCU,Website Payment,Completed,2026-06-30 15:23:22,EUR,59.99,59.99,true,true,64.88,64.88,matched,0.00,matched
paypal_eu,TXN-103648,ORD-503648,SALE,settled,2026-06-30 19:07:39,W3QPLXSJGNE1Y4BX0,Website Payment,Completed,2026-06-30 19:07:39,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-102220,ORD-502220,SALE,settled,2026-06-30 07:24:22,QP5NA6Z7JYRLZFAEP,Website Payment,Completed,2026-06-30 07:24:22,EUR,59.99,59.99,true,true,64.88,64.88,matched,0.00,matched
paypal_eu,TXN-103238,ORD-503238,SALE,settled,2026-06-30 18:35:27,HPF9544RCH21YMM76,Website Payment,Completed,2026-06-30 18:35:27,EUR,4.99,4.99,true,true,5.40,5.40,matched,0.00,matched
paypal_eu,TXN-102332,ORD-502332,SALE,settled,2026-06-30 11:53:43,9WUUSGRWRCQADZ1DT,Website Payment,Completed,2026-06-30 11:53:43,EUR,59.99,59.99,true,true,64.88,64.88,matched,0.00,matched
paypal_eu,TXN-102331,ORD-502331,SALE,settled,2026-06-30 08:30:44,NTJYDV1K8FSKFJGHR,Website Payment,Completed,2026-06-30 08:30:44,EUR,59.99,59.99,true,true,64.88,64.88,matched,0.00,matched
paypal_eu,TXN-102288,ORD-502288,SALE,settled,2026-06-30 09:19:09,FGYQYNMJJ4516BABY,Website Payment,Completed,2026-06-30 09:19:09,EUR,4.99,4.99,true,true,5.40,5.40,matched,0.00,matched
paypal_eu,TXN-103474,ORD-503474,SALE,settled,2026-06-30 15:37:27,T0R33MMRT393NXJ7N,Website Payment,Completed,2026-06-30 15:37:27,EUR,24.99,24.99,true,true,27.03,27.03,matched,0.00,matched
paypal_eu,TXN-102195,ORD-502195,SALE,settled,2026-06-30 19:47:16,CM6563BDHXTSHQKFH,Website Payment,Completed,2026-06-30 19:47:16,EUR,24.99,24.99,true,true,27.03,27.03,matched,0.00,matched
paypal_eu,TXN-102467,ORD-502467,SALE,settled,2026-06-30 19:48:46,BFTA6M6554GQHLSRC,Website Payment,Completed,2026-06-30 19:48:46,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-102128,ORD-502128,SALE,settled,2026-06-30 08:55:29,29HM274M0F1MEPULJ,Website Payment,Completed,2026-06-30 08:55:29,EUR,4.99,4.99,true,true,5.40,5.40,matched,0.00,matched
paypal_eu,TXN-103590,ORD-503590,SALE,settled,2026-06-30 12:46:45,C4HENZBG7QLJC34FW,Website Payment,Completed,2026-06-30 12:46:45,EUR,24.99,24.99,true,true,27.03,27.03,matched,0.00,matched
paypal_eu,TXN-102874,ORD-502874,SALE,settled,2026-06-30 15:23:26,D3MNSHNBN6EWR8BVZ,Website Payment,Completed,2026-06-30 15:23:26,EUR,4.99,4.99,true,true,5.40,5.40,matched,0.00,matched
paypal_eu,TXN-103761,ORD-503761,SALE,settled,2026-06-30 13:48:44,8UCW2GHX18657DKWB,Website Payment,Completed,2026-06-30 13:48:44,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-102226,ORD-502226,SALE,settled,2026-06-30 17:11:20,H91D07WTB71NQ05S8,Website Payment,Completed,2026-06-30 17:11:20,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-102781,ORD-502781,SALE,settled,2026-06-30 10:08:56,L9KFH05MSQXG1LQFS,Website Payment,Completed,2026-06-30 10:08:56,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-102763,ORD-502763,SALE,settled,2026-06-30 16:38:42,KNN2C1WJNJBEG5P8C,Website Payment,Completed,2026-06-30 16:38:42,EUR,4.99,4.99,true,true,5.40,5.40,matched,0.00,matched
paypal_eu,TXN-103608,ORD-503608,SALE,settled,2026-06-30 08:18:38,0H1HHMDN1D9KHL7TE,Website Payment,Completed,2026-06-30 08:18:38,EUR,59.99,59.99,true,true,64.88,64.88,matched,0.00,matched
paypal_eu,TXN-102420,ORD-502420,SALE,settled,2026-06-30 11:02:16,FW1HH23FG18LC0X21,Website Payment,Completed,2026-06-30 11:02:16,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-102353,ORD-502353,SALE,settled,2026-06-30 13:02:23,G1RN168XUKU6GWRJJ,Website Payment,Completed,2026-06-30 13:02:23,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-102569,ORD-502569,SALE,settled,2026-06-30 10:46:50,VRGXLSYBY7AF8FFJA,Website Payment,Completed,2026-06-30 10:46:50,EUR,59.99,59.99,true,true,64.88,64.88,matched,0.00,matched
paypal_eu,TXN-103389,ORD-503389,SALE,declined,2026-06-30 17:47:53,HKKK0Y31FCP5HE30X,Website Payment,Denied,2026-06-30 18:17:53,EUR,24.99,24.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_eu,TXN-102873,ORD-502873,SALE,settled,2026-06-30 14:19:42,PSE6NPCEY1V7UVSKY,Website Payment,Completed,2026-06-30 14:19:42,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-103382,ORD-503382,SALE,settled,2026-06-30 17:43:45,FW48X75XY6EKM182R,Website Payment,Completed,2026-06-30 17:43:45,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-103679,ORD-503679,SALE,settled,2026-06-30 18:28:28,HFYYAF60NRA3QF6LR,Website Payment,Completed,2026-06-30 18:28:28,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-103242,ORD-503242,SALE,settled,2026-06-30 13:16:57,3E4YKFHUCZBJWV796,Website Payment,Completed,2026-06-30 13:16:57,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-103566,ORD-503566,SALE,settled,2026-06-30 12:38:51,BJZ1XRG22VCADWSPB,Website Payment,Completed,2026-06-30 12:38:51,EUR,24.99,24.99,true,true,27.03,27.03,matched,0.00,matched
paypal_eu,TXN-102813,ORD-502813,SALE,settled,2026-06-30 08:30:29,UZZD0QU28A2JU347V,Website Payment,Completed,2026-06-30 08:30:29,EUR,24.99,24.99,true,true,27.03,27.03,matched,0.00,matched
paypal_eu,TXN-102193,ORD-502193,SALE,declined,2026-06-30 13:15:17,BG2N20NR2MXZEJNEN,Website Payment,Denied,2026-06-30 13:45:17,EUR,4.99,4.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_eu,TXN-102393,ORD-502393,SALE,settled,2026-06-30 12:29:18,VZGU90KA93R07ADSK,Website Payment,Completed,2026-06-30 12:29:18,EUR,59.99,59.99,true,true,64.88,64.88,matched,0.00,matched
paypal_eu,TXN-103261,ORD-503261,SALE,settled,2026-06-30 12:12:50,LKCJ1A6PJHCCTRYP4,Website Payment,Completed,2026-06-30 12:12:50,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-103697,ORD-503697,SALE,settled,2026-06-30 14:40:13,EU34PBEXNBFL2L738,Website Payment,Completed,2026-06-30 14:40:13,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-103344,ORD-503344,SALE,settled,2026-06-30 13:38:11,EKT0SQCT3WTMCQ0X6,Website Payment,Completed,2026-06-30 13:38:11,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-103315,ORD-503315,SALE,settled,2026-06-30 08:59:06,BVLP45613JZWUK351,Website Payment,Completed,2026-06-30 08:59:06,EUR,9.99,9.99,true,true,10.80,10.80,matched,0.00,matched
paypal_eu,TXN-102261,ORD-502261,SALE,settled,2026-06-30 13:57:00,1YNZ2QSQ30V4EMK09,Website Payment,Completed,2026-06-30 13:57:00,EUR,24.99,24.99,true,true,27.03,27.03,matched,0.00,matched
paypal_eu,TXN-107957,ORD-507783,SALE,settled,2026-06-09 12:20:00,TB26YQYEK9R2G8HQE,Website Payment,Completed,2026-09-06 12:20:00,EUR,9.99,9.99,true,false,10.93,0.00,provider_date_format,-10.93,explained
paypal_eu,TXN-107958,ORD-507784,SALE,settled,2026-06-12 12:20:00,GCV75356TRMG1HNWM,Website Payment,Completed,2026-12-06 12:20:00,EUR,9.99,9.99,true,false,10.86,0.00,provider_date_format,-10.86,explained
paypal_eu,,,,,,X2KQRFAWJMU8430TC,Payment Reversal,Reversed,2026-06-20 13:00:00,EUR,,-59.99,,true,0.00,-65.36,missing_in_engine,-65.36,explained
paypal_eu,,,,,,LCESPNBKZNLLA8UBX,Refund,Refunded,2026-06-25 11:00:00,EUR,,-24.99,,true,0.00,-26.99,missing_in_engine,-26.99,explained
paypal_eu,TXN-107956,ORD-507782,SALE,settled,2026-06-03 12:20:00,N2D9QMQNH8VUEES5X,Website Payment,Completed,2026-03-06 12:20:00,EUR,9.99,9.99,true,false,10.94,0.00,provider_date_format,-10.94,explained
dlocal,TXN-107955,ORD-507781,SALE,settled,2026-06-01 00:05:00,DL-90001309,PAYMENT,PAID,2026-06-01 00:05:00,MXN,129.00,129.00,true,true,7.11,7.11,matched,0.00,matched
dlocal,TXN-106445,ORD-506445,SALE,settled,2026-06-01 08:27:11,DL-90000750,PAYMENT,PAID,2026-06-01 08:27:11,COP,29900.00,29900.00,true,true,7.50,7.50,matched,0.00,matched
dlocal,TXN-106099,ORD-506099,SALE,settled,2026-06-01 08:17:24,DL-90000404,PAYMENT,PAID,2026-06-01 08:17:24,MXN,129.00,129.00,true,true,7.10,7.10,matched,0.00,matched
dlocal,TXN-105905,ORD-505905,SALE,settled,2026-06-01 08:53:27,DL-90000210,PAYMENT,PAID,2026-06-01 08:53:27,BRL,89.90,89.90,true,true,16.59,16.59,matched,0.00,matched
dlocal,TXN-106085,ORD-506085,SALE,settled,2026-06-01 08:53:45,DL-90000390,PAYMENT,PAID,2026-06-01 08:53:45,CLP,6990.00,6990.00,true,true,7.42,7.42,matched,0.00,matched
dlocal,TXN-106937,ORD-506937,SALE,declined,2026-06-01 07:25:52,DL-90001242,PAYMENT,REJECTED,2026-06-01 07:25:52,COP,199900.00,199900.00,true,true,0.00,0.00,matched_declined,0.00,matched
dlocal,TXN-106719,ORD-506719,SALE,settled,2026-06-01 08:29:13,DL-90001024,PAYMENT,PAID,2026-06-01 08:29:13,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-106617,ORD-506617,SALE,settled,2026-06-01 08:43:54,DL-90000922,PAYMENT,PAID,2026-06-01 08:43:54,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-105858,ORD-505858,SALE,settled,2026-06-01 09:41:02,DL-90000163,PAYMENT,PAID,2026-06-01 09:41:02,COP,29900.00,29900.00,true,true,7.50,7.50,matched,0.00,matched
dlocal,TXN-106486,ORD-506486,SALE,settled,2026-06-01 10:39:08,DL-90000791,PAYMENT,PAID,2026-06-01 10:39:08,MXN,59.00,59.00,true,true,3.25,3.25,matched,0.00,matched
dlocal,TXN-105727,ORD-505727,SALE,declined,2026-06-01 09:54:35,DL-90000032,PAYMENT,REJECTED,2026-06-01 09:54:35,BRL,34.90,34.90,true,true,0.00,0.00,matched_declined,0.00,matched
dlocal,TXN-106350,ORD-506350,SALE,settled,2026-06-01 11:32:57,DL-90000655,PAYMENT,PAID,2026-06-01 11:32:57,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-106177,ORD-506177,SALE,settled,2026-06-01 11:32:01,DL-90000482,PAYMENT,PAID,2026-06-01 11:32:01,MXN,129.00,129.00,true,true,7.10,7.10,matched,0.00,matched
dlocal,TXN-106173,ORD-506173,SALE,settled,2026-06-01 12:41:20,DL-90000478,PAYMENT,PAID,2026-06-01 12:41:20,MXN,129.00,129.00,true,true,7.10,7.10,matched,0.00,matched
dlocal,TXN-106170,ORD-506170,SALE,settled,2026-06-01 12:46:50,DL-90000475,PAYMENT,PAID,2026-06-01 12:46:50,COP,29900.00,29900.00,true,true,7.50,7.50,matched,0.00,matched
dlocal,TXN-106186,ORD-506186,SALE,settled,2026-06-01 13:24:02,DL-90000491,PAYMENT,PAID,2026-06-01 13:24:02,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-105855,ORD-505855,SALE,settled,2026-06-01 12:36:00,DL-90000160,PAYMENT,PAID,2026-06-01 12:36:00,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-105740,ORD-505740,SALE,settled,2026-06-01 13:20:58,DL-90000045,PAYMENT,PAID,2026-06-01 13:20:58,MXN,329.00,329.00,true,true,18.10,18.10,matched,0.00,matched
dlocal,TXN-106172,ORD-506172,SALE,settled,2026-06-01 15:01:03,DL-90000477,PAYMENT,PAID,2026-06-01 15:01:03,COP,29900.00,29900.00,true,true,7.50,7.50,matched,0.00,matched
dlocal,TXN-106687,ORD-506687,SALE,settled,2026-06-01 14:38:59,DL-90000992,PAYMENT,PAID,2026-06-01 14:38:59,ARS,5999.00,5999.00,true,true,5.06,5.06,matched,0.00,matched
dlocal,TXN-106008,ORD-506008,SALE,settled,2026-06-01 15:16:48,DL-90000313,PAYMENT,PAID,2026-06-01 15:16:48,BRL,199.90,199.90,true,true,36.89,36.89,matched,0.00,matched
dlocal,TXN-105921,ORD-505921,SALE,settled,2026-06-01 15:45:54,DL-90000226,PAYMENT,PAID,2026-06-01 15:45:54,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-105778,ORD-505778,SALE,settled,2026-06-01 14:49:25,DL-90000083,PAYMENT,PAID,2026-06-01 14:49:25,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-106542,ORD-506542,SALE,settled,2026-06-01 15:47:07,DL-90000847,PAYMENT,PAID,2026-06-01 15:47:07,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-106473,ORD-506473,SALE,settled,2026-06-01 16:20:32,DL-90000778,PAYMENT,PAID,2026-06-01 16:20:32,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-106074,ORD-506074,SALE,settled,2026-06-01 16:01:14,DL-90000379,PAYMENT,PAID,2026-06-01 16:01:14,BRL,199.90,199.90,true,true,36.89,36.89,matched,0.00,matched
dlocal,TXN-105970,ORD-505970,SALE,settled,2026-06-01 15:41:53,DL-90000275,PAYMENT,PAID,2026-06-01 15:41:53,CLP,6990.00,6990.00,true,true,7.42,7.42,matched,0.00,matched
dlocal,TXN-106765,ORD-506765,SALE,settled,2026-06-01 15:48:15,DL-90001070,PAYMENT,PAID,2026-06-01 15:48:15,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-106155,ORD-506155,SALE,settled,2026-06-01 17:04:33,DL-90000460,PAYMENT,PAID,2026-06-01 17:04:33,CLP,44990.00,44990.00,true,true,47.78,47.78,matched,0.00,matched
dlocal,TXN-105863,ORD-505863,SALE,settled,2026-06-01 16:09:28,DL-90000168,PAYMENT,PAID,2026-06-01 16:09:28,BRL,16.90,16.90,true,true,3.12,3.12,matched,0.00,matched
dlocal,TXN-106580,ORD-506580,SALE,settled,2026-06-01 18:48:29,DL-90000885,PAYMENT,PAID,2026-06-01 18:48:29,BRL,199.90,199.90,true,true,36.89,36.89,matched,0.00,matched
dlocal,TXN-106069,ORD-506069,SALE,settled,2026-06-01 19:28:04,DL-90000374,PAYMENT,PAID,2026-06-01 19:28:04,MXN,329.00,329.00,true,true,18.10,18.10,matched,0.00,matched
dlocal,TXN-105864,ORD-505864,SALE,settled,2026-06-01 18:40:55,DL-90000169,PAYMENT,PAID,2026-06-01 18:40:55,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-105851,ORD-505851,SALE,settled,2026-06-01 19:43:34,DL-90000156,PAYMENT,PAID,2026-06-01 19:43:34,ARS,5999.00,5999.00,true,true,5.06,5.06,matched,0.00,matched
dlocal,TXN-106862,ORD-506862,SALE,settled,2026-06-01 20:01:51,DL-90001167,PAYMENT,PAID,2026-06-01 20:01:51,ARS,15999.00,15999.00,true,true,13.49,13.49,matched,0.00,matched
dlocal,TXN-106554,ORD-506554,SALE,settled,2026-06-01 20:28:32,DL-90000859,PAYMENT,PAID,2026-06-01 20:28:32,BRL,34.90,34.90,true,true,6.44,6.44,matched,0.00,matched
dlocal,TXN-106238,ORD-506238,SALE,settled,2026-06-01 19:21:51,DL-90000543,PAYMENT,PAID,2026-06-01 19:21:51,COP,29900.00,29900.00,true,true,7.50,7.50,matched,0.00,matched
dlocal,TXN-106906,ORD-506906,SALE,settled,2026-06-01 19:46:16,DL-90001211,PAYMENT,PAID,2026-06-01 19:46:16,MXN,129.00,129.00,true,true,7.10,7.10,matched,0.00,matched
dlocal,TXN-105831,ORD-505831,SALE,settled,2026-06-02 08:25:42,DL-90000136,PAYMENT,PAID,2026-06-02 08:25:42,MXN,59.00,59.00,true,true,3.24,3.24,matched,0.00,matched
dlocal,TXN-105822,ORD-505822,SALE,declined,2026-06-02 07:33:12,DL-90000127,PAYMENT,REJECTED,2026-06-02 07:33:12,CLP,3990.00,3990.00,true,true,0.00,0.00,matched_declined,0.00,matched
dlocal,TXN-106427,ORD-506427,SALE,settled,2026-06-02 08:45:34,DL-90000732,PAYMENT,PAID,2026-06-02 08:45:34,MXN,129.00,129.00,true,true,7.09,7.09,matched,0.00,matched
dlocal,TXN-106567,ORD-506567,SALE,settled,2026-06-02 09:08:23,DL-90000872,PAYMENT,PAID,2026-06-02 09:08:23,MXN,129.00,129.00,true,true,7.09,7.09,matched,0.00,matched
dlocal,TXN-105698,ORD-505698,SALE,settled,2026-06-02 09:50:18,DL-90000003,PAYMENT,PAID,2026-06-02 09:50:18,MXN,59.00,59.00,true,true,3.24,3.24,matched,0.00,matched
dlocal,TXN-106222,ORD-506222,SALE,settled,2026-06-02 09:30:20,DL-90000527,PAYMENT,PAID,2026-06-02 09:30:20,CLP,6990.00,6990.00,true,true,7.40,7.40,matched,0.00,matched
dlocal,TXN-106313,ORD-506313,SALE,settled,2026-06-02 08:56:49,DL-90000618,PAYMENT,PAID,2026-06-02 08:56:49,COP,29900.00,29900.00,true,true,7.50,7.50,matched,0.00,matched
dlocal,TXN-105962,ORD-505962,SALE,declined,2026-06-02 09:11:27,DL-90000267,PAYMENT,REJECTED,2026-06-02 09:11:27,BRL,89.90,89.90,true,true,0.00,0.00,matched_declined,0.00,matched
dlocal,TXN-106792,ORD-506792,SALE,settled,2026-06-02 10:00:59,DL-90001097,PAYMENT,PAID,2026-06-02 10:00:59,COP,79900.00,79900.00,true,true,20.05,20.05,matched,0.00,matched
dlocal,TXN-106107,ORD-506107,SALE,settled,2026-06-02 10:06:13,DL-90000412,PAYMENT,PAID,2026-06-02 10:06:13,BRL,16.90,16.90,true,true,3.11,3.11,matched,0.00,matched
dlocal,TXN-106236,ORD-506236,SALE,settled,2026-06-02 10:29:15,DL-90000541,PAYMENT,PAID,2026-06-02 10:29:15,MXN,129.00,129.00,true,true,7.09,7.09,matched,0.00,matched
dlocal,TXN-106927,ORD-506927,SALE,settled,2026-06-02 10:16:53,DL-90001232,PAYMENT,PAID,2026-06-02 10:16:53,BRL,34.90,34.90,true,true,6.42,6.42,matched,0.00,matched
dlocal,TXN-106710,ORD-506710,SALE,settled,2026-06-02 10:57:27,DL-90001015,PAYMENT,PAID,2026-06-02 10:57:27,MXN,799.00,799.00,true,true,43.94,43.94,matched,0.00,matched
dlocal,TXN-105916,ORD-505916,SALE,settled,2026-06-02 11:02:22,DL-90000221,PAYMENT,PAID,2026-06-02 11:02:22,MXN,129.00,129.00,true,true,7.09,7.09,matched,0.00,matched
dlocal,TXN-106156,ORD-506156,SALE,declined,2026-06-02 10:51:25,DL-90000461,PAYMENT,REJECTED,2026-06-02 10:51:25,BRL,34.90,34.90,true,true,0.00,0.00,matched_declined,0.00,matched
dlocal,TXN-106151,ORD-506151,SALE,settled,2026-06-02 11:29:11,DL-90000456,PAYMENT,PAID,2026-06-02 11:29:11,MXN,329.00,329.00,true,true,18.09,18.09,matched,0.00,matched
dlocal,TXN-105716,ORD-505716,SALE,settled,2026-06-02 12:46:56,DL-90000021,PAYMENT,PAID,2026-06-02 12:46:56,MXN,129.00,129.00,true,true,7.09,7.09,matched,0.00,matched
dlocal,TXN-106406,ORD-506406,SALE,settled,2026-06-02 11:49:09,DL-90000711,PAYMENT,PAID,2026-06-02 11:49:09,BRL,34.90,34.90,true,true,6.42,6.42,matched,0.00,matched
dlocal,TXN-106673,ORD-506673,SALE,settled,2026-06-02 13:05:33,DL-90000978,PAYMENT,PAID,2026-06-02 13:05:33,COP,29900.00,29900.00,true,true,7.50,7.50,matched,0.00,matched
dlocal,TXN-105879,ORD-505879,SALE,settled,2026-06-02 13:09:28,DL-90000184,PAYMENT,PAID,2026-06-02 13:09:28,BRL,34.90,34.90,true,true,6.42,6.42,matched,0.00,matched
dlocal,TXN-106392,ORD-506392,SALE,settled,2026-06-02 12:31:11,DL-90000697,PAYMENT,PAID,2026-06-02 12:31:11,BRL,34.90,34.90,true,true,6.42,6.42,matched,0.00,matched
dlocal,TXN-106779,ORD-506779,SALE,settled,2026-06-02 12:49:19,DL-90001084,PAYMENT,PAID,2026-06-02 12:49:19,COP,29900.00,29900.00,true,true,7.50,7.50,matched,0.00,matched
dlocal,TXN-106638,ORD-506638,SALE,settled,2026-06-02 14:08:19,DL-90000943,PAYMENT,PAID,2026-06-02 14:08:19,CLP,17990.00,17990.00,true,true,19.05,19.05,matched,0.00,matched
dlocal,TXN-106321,ORD-506321,SALE,declined,2026-06-02 12:41:45,DL-90000626,PAYMENT,REJECTED,2026-06-02 12:41:45,BRL,34.90,34.90,true,true,0.00,0.00,matched_declined,0.00,matched
dlocal,TXN-106007,ORD-506007,SALE,settled,2026-06-02 14:18:42,DL-90000312,PAYMENT,PAID,2026-06-02 14:18:42,COP,29900.00,29900.00,true,true,7.50,7.50,matched,0.00,matched
dlocal,TXN-106858,ORD-506858,SALE,settled,2026-06-02 13:59:41,DL-90001163,PAYMENT,PAID,2026-06-02 13:59:41,MXN,129.00,129.00,true,true,7.09,7.09,matched,0.00,matched
dlocal,TXN-106215,ORD-506215,SALE,settled,2026-06-02 15:26:50,DL-90000520,PAYMENT,PAID,2026-06-02 15:26:50,BRL,16.90,16.90,true,true,3.11,3.11,matched,0.00,matched
dlocal,TXN-106413,ORD-506413,SALE,settled,2026-06-02 15:37:53,DL-90000718,PAYMENT,PAID,2026-06-02 15:37:53,BRL,34.90,34.90,true,true,6.42,6.42,matched,0.00,matched
dlocal,TXN-106426,ORD-506426,SALE,settled,2026-06-02 15:02:21,DL-90000731,PAYMENT,PAID,2026-06-02 15:02:21,CLP,6990.00,6990.00,true,true,7.40,7.40,matched,0.00,matched
dlocal,TXN-106146,ORD-506146,SALE,settled,2026-06-02 15:26:06,DL-90000451,PAYMENT,PAID,2026-06-02 15:26:06,MXN,129.00,129.00,true,true,7.09,7.09,matched,0.00,matched
dlocal,TXN-106119,ORD-506119,SALE,settled,2026-06-02 16:51:42,DL-90000424,PAYMENT,PAID,2026-06-02 16:51:42,MXN,129.00,129.00,true,true,7.09,7.09,matched,0.00,matched
dlocal,TXN-106859,ORD-506859,SALE,settled,2026-06-02 16:09:20,DL-90001164,PAYMENT,PAID,2026-06-02 16:09:20,BRL,89.90,89.90,true,true,16.54,16.54,matched,0.00,matched
dlocal,TXN-106117,ORD-506117,SALE,settled,2026-06-02 16:38:24,DL-90000422,PAYMENT,PAID,2026-06-02 16:38:24,BRL,89.90,89.90,true,true,16.54,16.54,matched,0.00,matched
dlocal,TXN-106279,ORD-506279,SALE,settled,2026-06-02 17:11:03,DL-90000584,PAYMENT,PAID,2026-06-02 17:11:03,CLP,6990.00,6990.00,true,true,7.40,7.40,matched,0.00,matched
dlocal,TXN-106223,ORD-506223,SALE,settled,2026-06-02 18:09:19,DL-90000528,PAYMENT,PAID,2026-06-02 18:09:19,MXN,799.00,799.00,true,true,43.94,43.94,matched,0.00,matched
dlocal,TXN-106650,ORD-506650,SALE,settled,2026-06-02 19:29:56,DL-90000955,PAYMENT,PAID,2026-06-02 19:29:56,MXN,329.00,329.00,true,true,18.09,18.09,matched,0.00,matched
dlocal,TXN-106309,ORD-506309,SALE,settled,2026-06-02 19:07:47,DL-90000614,PAYMENT,PAID,2026-06-02 19:07:47,MXN,59.00,59.00,true,true,3.24,3.24,matched,0.00,matched
dlocal,TXN-106411,ORD-506411,SALE,settled,2026-06-02 18:52:27,DL-90000716,PAYMENT,PAID,2026-06-02 18:52:27,BRL,34.90,34.90,true,true,6.42,6.42,matched,0.00,matched
dlocal,TXN-106915,ORD-506915,SALE,settled,2026-06-03 08:00:20,DL-90001220,PAYMENT,PAID,2026-06-03 08:00:20,MXN,129.00,129.00,true,true,7.12,7.12,matched,0.00,matched
dlocal,TXN-105945,ORD-505945,SALE,settled,2026-06-03 09:01:47,DL-90000250,PAYMENT,PAID,2026-06-03 09:01:47,CLP,6990.00,6990.00,true,true,7.42,7.42,matched,0.00,matched
dlocal,TXN-106835,ORD-506835,SALE,settled,2026-06-03 09:24:44,DL-90001140,PAYMENT,PAID,2026-06-03 09:24:44,BRL,34.90,34.90,true,true,6.43,6.43,matched,0.00,matched
dlocal,TXN-106929,ORD-506929,SALE,settled,2026-06-03 10:02:12,DL-90001234,PAYMENT,PAID,2026-06-03 10:02:12,CLP,6990.00,6990.00,true,true,7.42,7.42,matched,0.00,matched
dlocal,TXN-106493,ORD-506493,SALE,settled,2026-06-03 09:23:26,DL-90000798,PAYMENT,PAID,2026-06-03 09:23:26,BRL,34.90,34.90,true,true,6.43,6.43,matched,0.00,matched
dlocal,TXN-105827,ORD-505827,SALE,settled,2026-06-03 09:49:19,DL-90000132,PAYMENT,PAID,2026-06-03 09:49:19,MXN,129.00,129.00,true,true,7.12,7.12,matched,0.00,matched
dlocal,TXN-106538,ORD-506538,SALE,settled,2026-06-03 09:41:28,DL-90000843,PAYMENT,PAID,2026-06-03 09:41:28,BRL,199.90,199.90,true,true,36.84,36.84,matched,0.00,matched
dlocal,TXN-106546,ORD-506546,SALE,settled,2026-06-03 11:09:52,DL-90000851,PAYMENT,PAID,2026-06-03 11:09:52,BRL,89.90,89.90,true,true,16.57,16.57,matched,0.00,matched
dlocal,TXN-106338,ORD-506338,SALE,settled,2026-06-03 10:38:16,DL-90000643,PAYMENT,PAID,2026-06-03 10:38:16,BRL,34.90,34.90,true,true,6.43,6.43,matched,0.00,matched
dlocal,TXN-106646,ORD-506646,SALE,settled,2026-06-03 10:17:28,DL-90000951,PAYMENT,PAID,2026-06-03 10:17:28,MXN,129.00,129.00,true,true,7.12,7.12,matched,0.00,matched
